timestamp,chlorophyll_mg_m3,turbidity_NTU,cdom_mg_m3
2025-04-27 05:00:00,1.96,6.2,0.489
2025-04-27 06:00:00,1.6,7.49,0.803
2025-04-27 07:00:00,2.19,8.54,0.869
2025-04-27 08:00:00,1.34,6.37,0.702
2025-04-27 09:00:00,2.0,4.71,0.692
2025-04-27 10:00:00,2.85,6.66,0.426
2025-04-27 11:00:00,0.14,6.06,0.865
2025-04-27 12:00:00,2.06,7.78,0.369
2025-04-27 13:00:00,2.5,6.12,0.78
2025-04-27 14:00:00,0.77,7.99,0.553
2025-04-27 15:00:00,1.27,5.69,0.584
2025-04-27 16:00:00,1.47,8.79,0.632
2025-04-27 17:00:00,1.27,6.57,0.807
2025-04-27 18:00:00,1.22,5.02,1.073
2025-04-27 19:00:00,1.48,5.55,0.71
2025-04-27 20:00:00,2.22,7.67,0.502
2025-04-27 21:00:00,2.6,3.67,0.323
2025-04-27 22:00:00,2.49,5.95,0.972
2025-04-27 23:00:00,2.3,8.35,0.726
2025-04-28 00:00:00,2.84,7.4,0.603
2025-04-28 01:00:00,2.96,4.07,0.676
2025-04-28 02:00:00,1.84,6.99,0.853
2025-04-28 03:00:00,2.6,3.69,0.559
2025-04-28 04:00:00,1.99,6.74,0.495
2025-04-28 05:00:00,1.61,9.13,0.334
2025-04-28 06:00:00,1.71,6.52,0.391
2025-04-28 07:00:00,2.35,4.11,0.575
2025-04-28 08:00:00,2.62,5.99,0.93
2025-04-28 09:00:00,2.09,6.76,0.534
2025-04-28 10:00:00,1.5,8.55,0.726
2025-04-28 11:00:00,1.44,8.54,0.942
2025-04-28 12:00:00,0.63,4.19,0.757
2025-04-28 13:00:00,1.95,5.72,1.154
2025-04-28 14:00:00,1.91,7.16,0.678
2025-04-28 15:00:00,1.11,5.16,0.622
2025-04-28 16:00:00,2.02,7.37,0.566
2025-04-28 17:00:00,2.01,3.67,1.159
2025-04-28 18:00:00,0.85,6.89,0.966
2025-04-28 19:00:00,1.54,8.42,0.296
2025-04-28 20:00:00,2.58,6.48,1.189
2025-04-28 21:00:00,1.36,6.72,0.786
2025-04-28 22:00:00,1.75,8.06,0.693
2025-04-28 23:00:00,1.83,5.48,0.791
2025-04-29 00:00:00,1.75,7.71,0.403
2025-04-29 01:00:00,2.18,6.41,0.692
2025-04-29 02:00:00,2.33,4.65,0.565
2025-04-29 03:00:00,2.53,8.27,0.552
2025-04-29 04:00:00,1.58,9.27,0.882
2025-04-29 05:00:00,2.08,8.78,0.576
2025-04-29 06:00:00,2.27,8.27,0.667
2025-04-29 07:00:00,1.7,7.49,0.724
2025-04-29 08:00:00,1.34,7.19,0.878
2025-04-29 09:00:00,1.85,6.28,0.959
2025-04-29 10:00:00,1.41,5.14,0.646
2025-04-29 11:00:00,1.35,2.34,0.548
2025-04-29 12:00:00,1.9,3.33,1.118
2025-04-29 13:00:00,1.66,6.5,0.003
2025-04-29 14:00:00,1.87,3.91,0.859
2025-04-29 15:00:00,0.84,7.3,0.606
2025-04-29 16:00:00,1.66,9.96,0.785
2025-04-29 17:00:00,0.41,0.02,0.653
2025-04-29 18:00:00,1.14,4.52,0.963
2025-04-29 19:00:00,1.72,10.84,0.747
2025-04-29 20:00:00,2.5,8.14,0.287
2025-04-29 21:00:00,2.09,6.24,0.276
2025-04-29 22:00:00,1.82,5.4,0.589
2025-04-29 23:00:00,1.54,7.64,0.794
2025-04-30 00:00:00,1.65,8.46,0.954
2025-04-30 01:00:00,2.58,3.96,0.459
2025-04-30 02:00:00,1.14,9.48,0.074
2025-04-30 03:00:00,1.36,7.3,0.735
2025-04-30 04:00:00,2.44,8.38,0.637
2025-04-30 05:00:00,1.59,8.55,0.663
2025-04-30 06:00:00,2.96,7.12,0.351
2025-04-30 07:00:00,2.21,7.39,0.925
2025-04-30 08:00:00,2.49,7.54,0.423
2025-04-30 09:00:00,0.82,5.79,0.704
2025-04-30 10:00:00,2.44,7.8,0.696
2025-04-30 11:00:00,1.29,5.98,0.764
2025-04-30 12:00:00,2.23,6.5,0.441
2025-04-30 13:00:00,1.58,9.63,0.396
2025-04-30 14:00:00,1.93,6.43,0.84
2025-04-30 15:00:00,1.14,7.33,0.765
2025-04-30 16:00:00,0.77,6.15,0.711
2025-04-30 17:00:00,1.89,5.77,0.908
2025-04-30 18:00:00,1.62,10.36,0.712
2025-04-30 19:00:00,1.26,3.57,0.534
2025-04-30 20:00:00,0.79,6.6,0.756
2025-04-30 21:00:00,0.19,4.1,0.739
2025-04-30 22:00:00,2.11,9.01,0.746
2025-04-30 23:00:00,1.65,6.38,0.406
2025-05-01 00:00:00,1.47,5.53,0.37
2025-05-01 01:00:00,1.96,2.8,0.835
2025-05-01 02:00:00,2.44,9.62,0.577
2025-05-01 03:00:00,1.99,3.81,0.129
2025-05-01 04:00:00,1.57,7.44,0.272
2025-05-01 05:00:00,3.11,8.33,0.285
2025-05-01 06:00:00,1.45,10.82,0.881
2025-05-01 07:00:00,0.99,5.36,0.602
2025-05-01 08:00:00,1.89,4.76,0.623
2025-05-01 09:00:00,1.68,5.61,0.526
2025-05-01 10:00:00,2.4,5.29,0.35
2025-05-01 11:00:00,1.52,2.7,0.805
2025-05-01 12:00:00,1.73,9.74,0.778
2025-05-01 13:00:00,1.31,5.63,0.438
2025-05-01 14:00:00,2.32,6.15,0.965
2025-05-01 15:00:00,1.92,7.72,0.801
2025-05-01 16:00:00,1.67,9.24,0.401
2025-05-01 17:00:00,1.74,4.15,0.543
2025-05-01 18:00:00,1.82,7.18,0.523
2025-05-01 19:00:00,0.97,4.04,0.693
2025-05-01 20:00:00,2.53,7.13,0.257
2025-05-01 21:00:00,2.49,7.05,0.438
2025-05-01 22:00:00,1.86,5.52,0.813
2025-05-01 23:00:00,1.79,6.93,0.218
2025-05-02 00:00:00,1.26,6.87,0.557
2025-05-02 01:00:00,2.9,6.21,0.299
2025-05-02 02:00:00,2.75,5.96,0.834
2025-05-02 03:00:00,2.1,3.64,0.692
2025-05-02 04:00:00,2.35,4.19,0.239
2025-05-02 05:00:00,2.6,5.14,0.345
2025-05-02 06:00:00,2.48,4.35,0.609
2025-05-02 07:00:00,1.35,5.22,0.029
2025-05-02 08:00:00,1.68,6.22,0.331
2025-05-02 09:00:00,2.14,6.55,0.4
2025-05-02 10:00:00,1.98,7.49,0.927
2025-05-02 11:00:00,2.31,6.68,0.462
2025-05-02 12:00:00,2.25,6.61,0.771
2025-05-02 13:00:00,2.01,7.44,0.488
2025-05-02 14:00:00,0.3,4.54,0.792
2025-05-02 15:00:00,2.57,4.7,0.218
2025-05-02 16:00:00,2.37,5.62,0.425
2025-05-02 17:00:00,3.1,4.98,0.579
2025-05-02 18:00:00,1.58,2.86,0.65
2025-05-02 19:00:00,0.76,7.52,0.687
2025-05-02 20:00:00,1.75,4.37,0.654
2025-05-02 21:00:00,2.14,9.99,0.732
2025-05-02 22:00:00,1.6,6.7,0.603
2025-05-02 23:00:00,2.69,3.37,0.649
2025-05-03 00:00:00,1.5,7.55,0.348
2025-05-03 01:00:00,1.83,6.28,0.197
2025-05-03 02:00:00,1.75,6.8,0.322
2025-05-03 03:00:00,3.56,5.22,0.179
2025-05-03 04:00:00,1.35,4.35,0.657
2025-05-03 05:00:00,2.24,3.29,0.836
2025-05-03 06:00:00,1.17,3.65,0.364
2025-05-03 07:00:00,2.1,3.48,0.853
2025-05-03 08:00:00,1.32,5.5,0.714
2025-05-03 09:00:00,2.55,6.11,0.463
2025-05-03 10:00:00,2.44,3.12,0.514
2025-05-03 11:00:00,2.06,8.02,0.88
2025-05-03 12:00:00,1.06,6.5,0.02
2025-05-03 13:00:00,1.86,11.07,0.879
2025-05-03 14:00:00,1.71,5.4,0.825
2025-05-03 15:00:00,2.39,10.68,0.454
2025-05-03 16:00:00,1.35,7.71,0.578
2025-05-03 17:00:00,2.59,2.29,1.008
2025-05-03 18:00:00,2.47,3.83,0.274
2025-05-03 19:00:00,1.07,6.85,0.556
2025-05-03 20:00:00,1.76,2.72,0.763
2025-05-03 21:00:00,1.86,4.42,0.654
2025-05-03 22:00:00,2.5,3.03,0.614
2025-05-03 23:00:00,1.48,10.49,1.055
2025-05-04 00:00:00,2.05,8.2,0.323
2025-05-04 01:00:00,2.58,5.33,0.334
2025-05-04 02:00:00,2.07,9.03,0.028
2025-05-04 03:00:00,0.81,8.52,0.33
2025-05-04 04:00:00,1.63,8.62,0.434
2025-05-04 05:00:00,2.46,4.89,0.68
2025-05-04 06:00:00,2.39,5.39,0.84
2025-05-04 07:00:00,0.57,3.81,0.359
2025-05-04 08:00:00,2.04,5.78,0.564
2025-05-04 09:00:00,2.49,4.38,0.949
2025-05-04 10:00:00,2.25,3.86,0.553
2025-05-04 11:00:00,2.31,8.27,0.73
2025-05-04 12:00:00,3.16,7.35,0.88
2025-05-04 13:00:00,1.9,4.24,0.368
2025-05-04 14:00:00,2.1,7.89,0.317
2025-05-04 15:00:00,1.36,6.62,1.005
2025-05-04 16:00:00,1.54,5.37,0.745
2025-05-04 17:00:00,1.72,9.19,0.268
2025-05-04 18:00:00,2.43,6.61,0.336
2025-05-04 19:00:00,1.47,9.56,0.55
2025-05-04 20:00:00,2.66,7.14,0.949
2025-05-04 21:00:00,1.27,7.31,0.846
2025-05-04 22:00:00,2.31,3.85,0.867
2025-05-04 23:00:00,2.25,4.89,0.491
2025-05-05 00:00:00,2.1,8.66,0.601
2025-05-05 01:00:00,2.54,8.07,0.403
2025-05-05 02:00:00,1.5,5.03,0.499
2025-05-05 03:00:00,1.67,3.04,0.322
2025-05-05 04:00:00,1.37,9.07,0.385
2025-05-05 05:00:00,1.96,7.88,0.422
2025-05-05 06:00:00,1.88,3.46,0.567
2025-05-05 07:00:00,2.46,3.46,0.708
2025-05-05 08:00:00,2.18,9.42,1.02
2025-05-05 09:00:00,2.36,4.73,0.512
2025-05-05 10:00:00,1.83,4.77,0.75
2025-05-05 11:00:00,2.19,4.39,0.558
2025-05-05 12:00:00,3.04,6.46,0.844
2025-05-05 13:00:00,1.14,2.95,0.289
2025-05-05 14:00:00,0.85,6.23,0.469
2025-05-05 15:00:00,2.33,2.94,0.769
2025-05-05 16:00:00,1.44,2.95,0.748
2025-05-05 17:00:00,1.12,3.02,0.753
2025-05-05 18:00:00,2.27,3.1,0.955
2025-05-05 19:00:00,1.35,7.19,0.17
2025-05-05 20:00:00,2.87,7.2,0.289
2025-05-05 21:00:00,2.04,5.42,0.743
2025-05-05 22:00:00,1.83,4.49,0.806
2025-05-05 23:00:00,1.46,8.51,0.767
2025-05-06 00:00:00,2.11,6.85,1.287
2025-05-06 01:00:00,1.02,3.11,0.381
2025-05-06 02:00:00,0.5,6.16,0.702
2025-05-06 03:00:00,1.04,6.06,0.592
2025-05-06 04:00:00,2.66,6.9,0.765
2025-05-06 05:00:00,1.42,10.96,0.704
2025-05-06 06:00:00,1.12,3.83,0.48
2025-05-06 07:00:00,1.92,6.57,0.707
2025-05-06 08:00:00,3.31,8.46,0.631
2025-05-06 09:00:00,2.63,8.9,0.642
2025-05-06 10:00:00,1.5,5.82,0.893
2025-05-06 11:00:00,1.49,2.85,1.23
2025-05-06 12:00:00,1.5,1.87,0.131
2025-05-06 13:00:00,1.43,7.12,0.932
2025-05-06 14:00:00,2.3,6.15,0.77
2025-05-06 15:00:00,1.77,5.72,0.424
2025-05-06 16:00:00,1.31,6.03,0.519
2025-05-06 17:00:00,1.17,7.42,0.83
2025-05-06 18:00:00,3.36,6.56,0.622
2025-05-06 19:00:00,2.42,6.24,0.598
2025-05-06 20:00:00,1.46,4.28,0.438
2025-05-06 21:00:00,2.7,7.54,0.42
2025-05-06 22:00:00,1.28,4.31,0.368
2025-05-06 23:00:00,1.89,7.4,0.482
2025-05-07 00:00:00,1.85,4.37,0.588
2025-05-07 01:00:00,2.11,6.34,0.709
2025-05-07 02:00:00,1.44,8.68,0.414
2025-05-07 03:00:00,2.08,6.48,0.809
2025-05-07 04:00:00,0.95,7.99,0.393
2025-05-07 05:00:00,1.77,4.41,0.812
2025-05-07 06:00:00,2.8,5.35,0.404
2025-05-07 07:00:00,2.62,4.45,1.125
2025-05-07 08:00:00,1.58,1.84,0.782
2025-05-07 09:00:00,1.09,7.29,0.83
2025-05-07 10:00:00,0.69,6.29,0.577
2025-05-07 11:00:00,2.37,6.15,0.772
2025-05-07 12:00:00,2.17,7.62,0.307
2025-05-07 13:00:00,2.23,2.89,0.376
2025-05-07 14:00:00,3.02,2.41,0.543
2025-05-07 15:00:00,2.09,7.64,1.0
2025-05-07 16:00:00,2.14,5.02,0.872
2025-05-07 17:00:00,1.16,5.59,0.061
2025-05-07 18:00:00,2.98,2.22,0.374
2025-05-07 19:00:00,1.9,8.1,0.599
2025-05-07 20:00:00,1.51,6.5,0.934
2025-05-07 21:00:00,2.13,4.01,0.681
2025-05-07 22:00:00,3.2,9.33,0.014
2025-05-07 23:00:00,3.28,2.43,0.327
2025-05-08 00:00:00,1.44,4.18,0.814
2025-05-08 01:00:00,2.73,6.82,0.685
2025-05-08 02:00:00,2.22,7.15,0.668
2025-05-08 03:00:00,2.62,1.86,0.912
2025-05-08 04:00:00,2.19,4.28,0.548
2025-05-08 05:00:00,2.39,6.33,0.809
2025-05-08 06:00:00,2.82,7.79,1.045
2025-05-08 07:00:00,0.97,7.62,0.69
2025-05-08 08:00:00,2.24,6.24,0.411
2025-05-08 09:00:00,1.32,5.02,0.528
2025-05-08 10:00:00,1.74,4.48,0.408
2025-05-08 11:00:00,2.02,5.84,0.074
2025-05-08 12:00:00,1.42,7.71,0.437
2025-05-08 13:00:00,1.67,4.42,0.793
2025-05-08 14:00:00,1.18,4.3,0.637
2025-05-08 15:00:00,1.67,7.13,0.974
2025-05-08 16:00:00,2.33,6.97,0.67
2025-05-08 17:00:00,2.54,3.84,0.855
2025-05-08 18:00:00,1.56,2.21,0.194
2025-05-08 19:00:00,2.82,1.42,0.525
2025-05-08 20:00:00,2.37,5.1,0.567
2025-05-08 21:00:00,2.88,2.63,0.428
2025-05-08 22:00:00,0.96,6.64,1.016
2025-05-08 23:00:00,2.21,1.41,0.152
2025-05-09 00:00:00,2.41,7.76,0.623
2025-05-09 01:00:00,1.01,3.86,0.934
2025-05-09 02:00:00,3.49,2.94,0.842
2025-05-09 03:00:00,1.66,3.45,0.556
2025-05-09 04:00:00,2.37,2.81,0.426
2025-05-09 05:00:00,2.6,7.57,0.924
2025-05-09 06:00:00,2.1,5.88,0.521
2025-05-09 07:00:00,2.87,4.73,0.444
2025-05-09 08:00:00,3.24,2.13,0.901
2025-05-09 09:00:00,1.38,4.43,0.728
2025-05-09 10:00:00,2.11,3.0,0.563
2025-05-09 11:00:00,2.59,0.73,0.733
2025-05-09 12:00:00,1.06,3.15,0.763
2025-05-09 13:00:00,2.68,5.75,0.638
2025-05-09 14:00:00,3.07,3.68,0.69
2025-05-09 15:00:00,2.81,4.25,0.111
2025-05-09 16:00:00,2.31,6.62,0.625
2025-05-09 17:00:00,2.97,6.26,0.491
2025-05-09 18:00:00,2.26,8.46,0.452
2025-05-09 19:00:00,1.25,0.15,0.48
2025-05-09 20:00:00,1.73,2.85,0.527
2025-05-09 21:00:00,1.89,6.35,0.577
2025-05-09 22:00:00,2.0,5.4,0.693
2025-05-09 23:00:00,1.99,4.74,0.468
2025-05-10 00:00:00,1.86,3.04,0.801
2025-05-10 01:00:00,2.19,4.7,0.855
2025-05-10 02:00:00,2.96,4.59,0.853
2025-05-10 03:00:00,2.19,0.55,0.905
2025-05-10 04:00:00,2.44,4.68,0.529
2025-05-10 05:00:00,0.74,3.22,0.604
2025-05-10 06:00:00,2.14,5.93,0.733
2025-05-10 07:00:00,2.71,4.94,0.565
2025-05-10 08:00:00,2.81,8.16,0.382
2025-05-10 09:00:00,2.75,4.25,0.546
2025-05-10 10:00:00,2.24,2.07,1.08
2025-05-10 11:00:00,2.31,0.73,0.486
2025-05-10 12:00:00,1.66,2.37,0.473
2025-05-10 13:00:00,2.57,5.0,0.535
2025-05-10 14:00:00,1.66,5.52,0.811
2025-05-10 15:00:00,2.47,3.04,0.758
2025-05-10 16:00:00,2.08,3.39,0.848
2025-05-10 17:00:00,2.07,4.39,1.305
2025-05-10 18:00:00,2.66,5.01,0.877
2025-05-10 19:00:00,2.4,6.29,0.896
2025-05-10 20:00:00,2.23,3.07,1.386
2025-05-10 21:00:00,1.76,2.76,0.794
2025-05-10 22:00:00,3.02,8.3,0.573
2025-05-10 23:00:00,2.26,7.82,0.596
2025-05-11 00:00:00,2.52,2.94,0.958
2025-05-11 01:00:00,2.12,6.28,0.381
2025-05-11 02:00:00,1.66,8.41,0.207
2025-05-11 03:00:00,2.29,6.63,0.489
2025-05-11 04:00:00,1.72,2.47,0.899
2025-05-11 05:00:00,2.34,4.21,0.842
2025-05-11 06:00:00,0.11,0.49,0.654
2025-05-11 07:00:00,1.83,2.07,0.961
2025-05-11 08:00:00,2.07,3.97,0.846
2025-05-11 09:00:00,1.5,4.44,0.78
2025-05-11 10:00:00,2.29,2.61,0.69
2025-05-11 11:00:00,1.82,1.51,0.918
2025-05-11 12:00:00,2.07,4.38,0.883
2025-05-11 13:00:00,1.74,5.45,0.626
2025-05-11 14:00:00,2.66,5.53,0.897
2025-05-11 15:00:00,2.4,3.58,0.531
2025-05-11 16:00:00,2.25,3.73,0.753
2025-05-11 17:00:00,2.11,4.49,0.794
2025-05-11 18:00:00,3.59,4.81,0.61
2025-05-11 19:00:00,1.98,3.81,0.728
2025-05-11 20:00:00,1.66,0.65,0.846
2025-05-11 21:00:00,1.37,6.79,0.423
2025-05-11 22:00:00,2.62,3.07,0.74
2025-05-11 23:00:00,3.05,1.55,1.248
2025-05-12 00:00:00,1.58,3.0,0.512
2025-05-12 01:00:00,1.91,4.01,0.976
2025-05-12 02:00:00,1.87,2.57,0.695
2025-05-12 03:00:00,2.01,2.71,1.014
2025-05-12 04:00:00,1.02,3.14,0.538
2025-05-12 05:00:00,2.57,4.51,0.72
2025-05-12 06:00:00,2.8,2.19,1.271
2025-05-12 07:00:00,0.94,4.46,0.675
2025-05-12 08:00:00,3.14,1.03,0.877
2025-05-12 09:00:00,3.06,7.8,0.867
2025-05-12 10:00:00,0.24,5.93,0.212
2025-05-12 11:00:00,0.78,3.24,0.83
2025-05-12 12:00:00,2.01,4.46,0.409
2025-05-12 13:00:00,2.87,1.45,0.877
2025-05-12 14:00:00,2.26,4.91,0.748
2025-05-12 15:00:00,2.1,5.48,0.44
2025-05-12 16:00:00,2.43,4.32,0.421
2025-05-12 17:00:00,1.6,5.59,0.7
2025-05-12 18:00:00,2.85,3.77,1.339
2025-05-12 19:00:00,2.02,3.58,1.124
2025-05-12 20:00:00,1.11,2.47,0.809
2025-05-12 21:00:00,1.61,4.9,0.847
2025-05-12 22:00:00,2.31,2.11,0.869
2025-05-12 23:00:00,1.91,4.62,0.585
2025-05-13 00:00:00,1.86,4.24,0.572
2025-05-13 01:00:00,2.22,6.32,0.958
2025-05-13 02:00:00,2.31,4.8,0.594
2025-05-13 03:00:00,1.36,0.12,1.105
2025-05-13 04:00:00,2.83,2.3,0.407
2025-05-13 05:00:00,2.01,2.25,0.519
2025-05-13 06:00:00,2.35,2.17,1.099
2025-05-13 07:00:00,2.15,5.56,0.673
2025-05-13 08:00:00,1.85,0.78,0.714
2025-05-13 09:00:00,2.64,6.48,0.906
2025-05-13 10:00:00,2.14,5.63,1.035
2025-05-13 11:00:00,2.14,4.0,0.897
2025-05-13 12:00:00,0.6,4.33,0.817
2025-05-13 13:00:00,2.59,3.78,0.945
2025-05-13 14:00:00,1.99,3.95,0.847
2025-05-13 15:00:00,2.55,5.88,1.016
2025-05-13 16:00:00,3.08,3.18,1.459
2025-05-13 17:00:00,2.59,4.83,0.871
2025-05-13 18:00:00,2.13,1.89,0.53
2025-05-13 19:00:00,1.92,4.69,1.005
2025-05-13 20:00:00,3.61,3.08,0.708
2025-05-13 21:00:00,2.38,4.49,0.829
2025-05-13 22:00:00,2.22,1.9,0.837
2025-05-13 23:00:00,1.98,4.53,0.599
2025-05-14 00:00:00,1.56,3.44,0.679
2025-05-14 01:00:00,0.93,6.66,0.195
2025-05-14 02:00:00,3.01,4.05,0.747
2025-05-14 03:00:00,1.63,4.52,0.912
2025-05-14 04:00:00,1.98,2.65,0.776
2025-05-14 05:00:00,2.03,4.16,0.657
2025-05-14 06:00:00,2.96,4.48,0.866
2025-05-14 07:00:00,1.64,2.82,0.537
2025-05-14 08:00:00,2.25,2.67,0.508
2025-05-14 09:00:00,2.41,1.92,0.904
2025-05-14 10:00:00,1.27,3.38,0.917
2025-05-14 11:00:00,1.21,2.23,0.9
2025-05-14 12:00:00,1.67,4.12,0.697
2025-05-14 13:00:00,2.24,1.95,1.046
2025-05-14 14:00:00,2.17,3.29,0.491
2025-05-14 15:00:00,2.03,1.64,0.698
2025-05-14 16:00:00,2.49,5.82,0.959
2025-05-14 17:00:00,1.58,3.58,0.987
2025-05-14 18:00:00,2.0,3.56,0.579
2025-05-14 19:00:00,2.03,4.72,1.308
2025-05-14 20:00:00,1.6,7.08,0.74
2025-05-14 21:00:00,3.48,3.69,0.794
2025-05-14 22:00:00,0.8,0.55,1.017
2025-05-14 23:00:00,2.84,5.9,1.16
2025-05-15 00:00:00,2.58,0.79,0.815
2025-05-15 01:00:00,2.58,2.51,1.093
2025-05-15 02:00:00,2.16,5.89,0.686
2025-05-15 03:00:00,2.9,2.83,1.217
2025-05-15 04:00:00,1.83,2.36,0.81
2025-05-15 05:00:00,2.34,4.06,0.879
2025-05-15 06:00:00,2.14,3.52,0.713
2025-05-15 07:00:00,1.96,2.11,0.854
2025-05-15 08:00:00,2.17,5.26,0.617
2025-05-15 09:00:00,1.53,5.96,0.784
2025-05-15 10:00:00,1.7,6.28,0.804
2025-05-15 11:00:00,3.05,4.6,0.536
2025-05-15 12:00:00,3.83,2.1,0.657
2025-05-15 13:00:00,2.41,0.99,0.275
2025-05-15 14:00:00,2.6,1.13,0.49
2025-05-15 15:00:00,2.25,5.57,0.796
2025-05-15 16:00:00,2.37,3.89,1.04
2025-05-15 17:00:00,2.43,2.66,0.711
2025-05-15 18:00:00,2.72,0.37,0.792
2025-05-15 19:00:00,3.02,1.13,1.09
2025-05-15 20:00:00,1.57,0.03,1.008
2025-05-15 21:00:00,3.8,6.38,1.005
2025-05-15 22:00:00,2.18,4.77,0.83
2025-05-15 23:00:00,2.18,0.89,0.677
2025-05-16 00:00:00,1.85,6.8,0.927
2025-05-16 01:00:00,1.85,2.09,1.148
2025-05-16 02:00:00,2.47,4.23,1.28
2025-05-16 03:00:00,2.48,4.24,1.429
2025-05-16 04:00:00,2.44,3.34,1.21
2025-05-16 05:00:00,1.83,2.93,0.839
2025-05-16 06:00:00,0.48,3.6,0.527
2025-05-16 07:00:00,1.02,2.97,0.978
2025-05-16 08:00:00,2.11,4.03,1.102
2025-05-16 09:00:00,2.3,4.11,0.19
2025-05-16 10:00:00,1.85,2.48,0.458
2025-05-16 11:00:00,1.68,5.74,0.714
2025-05-16 12:00:00,2.28,1.86,0.636
2025-05-16 13:00:00,2.03,4.31,0.426
2025-05-16 14:00:00,1.81,2.85,0.923
2025-05-16 15:00:00,1.13,1.79,1.138
2025-05-16 16:00:00,1.59,2.98,0.781
2025-05-16 17:00:00,2.66,2.21,0.413
2025-05-16 18:00:00,1.52,4.85,0.879
2025-05-16 19:00:00,2.5,3.34,0.55
2025-05-16 20:00:00,2.93,6.27,0.576
2025-05-16 21:00:00,1.62,1.63,1.068
2025-05-16 22:00:00,1.83,0.86,1.128
2025-05-16 23:00:00,2.69,4.32,0.756
2025-05-17 00:00:00,2.83,7.07,1.038
2025-05-17 01:00:00,1.71,4.61,0.587
2025-05-17 02:00:00,1.12,1.74,0.987
2025-05-17 03:00:00,2.85,1.58,0.759
2025-05-17 04:00:00,2.44,7.68,0.524
2025-05-17 05:00:00,2.33,2.87,0.628
2025-05-17 06:00:00,2.64,1.6,0.958
2025-05-17 07:00:00,1.38,6.01,0.485
2025-05-17 08:00:00,2.33,3.34,0.785
2025-05-17 09:00:00,1.92,0.43,1.122
2025-05-17 10:00:00,2.46,7.8,0.732
2025-05-17 11:00:00,2.57,4.8,0.47
2025-05-17 12:00:00,2.68,0.61,0.786
2025-05-17 13:00:00,2.45,6.42,1.025
2025-05-17 14:00:00,2.24,1.53,0.531
2025-05-17 15:00:00,2.26,1.41,1.152
2025-05-17 16:00:00,2.31,1.85,1.046
2025-05-17 17:00:00,1.72,7.51,0.943
2025-05-17 18:00:00,1.87,7.72,0.999
2025-05-17 19:00:00,2.33,2.53,0.887
2025-05-17 20:00:00,2.48,7.04,0.939
2025-05-17 21:00:00,1.7,0.94,0.873
2025-05-17 22:00:00,1.45,5.46,1.076
2025-05-17 23:00:00,1.09,6.36,1.178
2025-05-18 00:00:00,1.33,6.8,0.676
2025-05-18 01:00:00,1.76,3.94,0.706
2025-05-18 02:00:00,1.82,4.92,0.784
2025-05-18 03:00:00,1.92,2.35,0.729
2025-05-18 04:00:00,1.36,3.84,1.165
2025-05-18 05:00:00,1.0,3.46,0.506
2025-05-18 06:00:00,2.16,3.34,1.017
2025-05-18 07:00:00,2.16,6.06,1.228
2025-05-18 08:00:00,2.46,4.22,0.737
2025-05-18 09:00:00,2.57,7.17,1.249
2025-05-18 10:00:00,2.32,4.28,1.171
2025-05-18 11:00:00,2.15,8.17,0.794
2025-05-18 12:00:00,2.61,6.24,1.086
2025-05-18 13:00:00,2.94,3.61,0.675
2025-05-18 14:00:00,1.68,4.14,0.606
2025-05-18 15:00:00,2.55,2.11,0.765
2025-05-18 16:00:00,1.71,4.11,1.219
2025-05-18 17:00:00,2.22,1.82,0.767
2025-05-18 18:00:00,2.73,6.45,0.892
2025-05-18 19:00:00,1.92,3.1,0.63
2025-05-18 20:00:00,1.51,4.5,1.098
2025-05-18 21:00:00,1.81,0.78,1.089
2025-05-18 22:00:00,1.51,3.25,0.705
2025-05-18 23:00:00,1.44,3.04,0.302
2025-05-19 00:00:00,2.8,5.84,0.816
2025-05-19 01:00:00,2.39,5.04,1.017
2025-05-19 02:00:00,1.64,6.03,0.903
2025-05-19 03:00:00,1.48,4.88,0.926
2025-05-19 04:00:00,1.52,6.46,0.993
2025-05-19 05:00:00,1.64,4.83,0.778
2025-05-19 06:00:00,2.77,1.24,0.592
2025-05-19 07:00:00,2.01,3.82,1.091
2025-05-19 08:00:00,3.35,3.92,0.685
2025-05-19 09:00:00,2.05,2.53,0.606
2025-05-19 10:00:00,1.73,1.96,1.031
2025-05-19 11:00:00,2.63,8.08,0.63
2025-05-19 12:00:00,1.07,3.45,0.701
2025-05-19 13:00:00,2.19,3.79,1.301
2025-05-19 14:00:00,1.35,0.36,1.303
2025-05-19 15:00:00,0.76,1.3,1.204
2025-05-19 16:00:00,2.0,4.96,1.096
2025-05-19 17:00:00,2.57,3.07,1.195
2025-05-19 18:00:00,2.2,1.78,1.397
2025-05-19 19:00:00,2.13,6.59,1.18
2025-05-19 20:00:00,0.51,2.59,0.969
2025-05-19 21:00:00,1.98,1.39,1.124
2025-05-19 22:00:00,1.99,4.08,0.79
2025-05-19 23:00:00,2.45,2.37,0.943
2025-05-20 00:00:00,1.42,2.62,0.976
2025-05-20 01:00:00,2.56,4.13,0.894
2025-05-20 02:00:00,1.75,2.96,0.85
2025-05-20 03:00:00,1.88,0.92,1.251
2025-05-20 04:00:00,2.38,5.37,0.69
2025-05-20 05:00:00,1.35,5.98,0.966
2025-05-20 06:00:00,2.55,3.75,0.606
2025-05-20 07:00:00,1.25,5.49,0.427
2025-05-20 08:00:00,2.45,3.51,1.227
2025-05-20 09:00:00,1.92,0.43,1.25
2025-05-20 10:00:00,1.97,6.04,0.807
