timestamp,sea_level_residual_m,significant_wave_height_m,wave_period_s,swell_direction_deg
2025-03-07 00:00:00,-0.094,1.13,4.37,162.0
2025-03-07 01:00:00,-0.013,1.22,6.02,193.0
2025-03-07 02:00:00,-0.303,1.81,5.06,164.0
2025-03-07 03:00:00,-0.271,1.66,5.82,178.0
2025-03-07 04:00:00,-0.274,2.0,7.89,94.0
2025-03-07 05:00:00,-0.489,1.31,5.97,217.0
2025-03-07 06:00:00,-0.185,0.87,5.76,105.0
2025-03-07 07:00:00,-0.35,1.05,4.46,117.0
2025-03-07 08:00:00,-0.06,0.75,3.46,139.0
2025-03-07 09:00:00,-0.321,1.53,5.42,176.0
2025-03-07 10:00:00,-0.508,0.99,6.78,115.0
2025-03-07 11:00:00,-0.676,0.0,5.12,138.0
2025-03-07 12:00:00,-0.758,2.21,5.98,226.0
2025-03-07 13:00:00,0.036,0.99,7.21,176.0
2025-03-07 14:00:00,-0.407,0.99,7.18,197.0
2025-03-07 15:00:00,-0.208,1.89,6.02,131.0
2025-03-07 16:00:00,0.153,0.74,5.71,178.0
2025-03-07 17:00:00,-0.433,1.68,3.68,175.0
2025-03-07 18:00:00,-0.449,0.99,4.75,148.0
2025-03-07 19:00:00,-0.326,0.69,5.17,178.0
2025-03-07 20:00:00,-0.285,1.91,4.48,104.0
2025-03-07 21:00:00,0.179,1.59,5.8,198.0
2025-03-07 22:00:00,0.099,1.59,7.8,164.0
2025-03-07 23:00:00,-0.137,1.37,7.32,170.0
2025-03-08 00:00:00,0.07,1.46,5.79,214.0
2025-03-08 01:00:00,-0.337,0.72,6.44,197.0
2025-03-08 02:00:00,-0.218,1.26,4.63,167.0
2025-03-08 03:00:00,-0.368,0.84,7.26,135.0
2025-03-08 04:00:00,-0.615,0.66,3.63,233.0
2025-03-08 05:00:00,0.008,1.38,6.6,126.0
2025-03-08 06:00:00,-0.16,1.68,6.1,205.0
2025-03-08 07:00:00,-0.288,1.06,4.59,116.0
2025-03-08 08:00:00,-0.293,1.13,5.25,217.0
2025-03-08 09:00:00,-0.669,0.76,4.14,220.0
2025-03-08 10:00:00,-0.537,1.22,4.19,103.0
2025-03-08 11:00:00,-0.208,1.52,3.59,198.0
2025-03-08 12:00:00,-0.425,1.53,6.42,195.0
2025-03-08 13:00:00,-0.347,1.43,6.95,208.0
2025-03-08 14:00:00,-0.319,0.97,2.91,195.0
2025-03-08 15:00:00,-0.463,0.96,7.71,142.0
2025-03-08 16:00:00,-0.534,1.53,5.49,171.0
2025-03-08 17:00:00,-0.696,1.54,5.85,247.0
2025-03-08 18:00:00,-0.329,1.15,3.73,136.0
2025-03-08 19:00:00,-0.138,1.05,7.09,193.0
2025-03-08 20:00:00,-0.703,1.68,5.74,226.0
2025-03-08 21:00:00,-0.298,1.07,6.87,140.0
2025-03-08 22:00:00,-0.222,1.51,6.97,123.0
2025-03-08 23:00:00,-0.54,1.16,7.1,129.0
2025-03-09 00:00:00,0.121,0.79,4.72,196.0
2025-03-09 01:00:00,-0.331,1.85,5.25,129.0
2025-03-09 02:00:00,-0.26,1.26,4.77,175.0
2025-03-09 03:00:00,-0.275,0.92,6.57,235.0
2025-03-09 04:00:00,-0.677,0.65,5.9,178.0
2025-03-09 05:00:00,0.018,0.69,6.78,149.0
2025-03-09 06:00:00,-0.473,1.06,6.84,185.0
2025-03-09 07:00:00,-0.294,1.98,3.43,177.0
2025-03-09 08:00:00,-0.085,0.97,7.12,198.0
2025-03-09 09:00:00,0.131,1.79,6.64,245.0
2025-03-09 10:00:00,-0.505,1.16,5.06,196.0
2025-03-09 11:00:00,-0.346,0.74,5.92,261.0
2025-03-09 12:00:00,0.111,1.02,5.35,198.0
2025-03-09 13:00:00,-0.119,0.7,6.24,149.0
2025-03-09 14:00:00,-0.067,0.87,5.05,272.0
2025-03-09 15:00:00,-0.497,0.85,6.08,175.0
2025-03-09 16:00:00,-0.329,0.45,5.58,138.0
2025-03-09 17:00:00,-0.277,1.81,4.98,273.0
2025-03-09 18:00:00,-0.449,1.29,5.73,151.0
2025-03-09 19:00:00,-0.653,0.93,8.75,149.0
2025-03-09 20:00:00,-0.362,1.3,4.68,158.0
2025-03-09 21:00:00,0.104,0.87,5.2,187.0
2025-03-09 22:00:00,-0.22,0.14,4.7,217.0
2025-03-09 23:00:00,0.109,2.39,4.82,74.0
2025-03-10 00:00:00,-0.085,1.28,6.48,217.0
2025-03-10 01:00:00,-0.321,0.97,6.36,158.0
2025-03-10 02:00:00,0.189,0.43,5.5,163.0
2025-03-10 03:00:00,-0.077,0.6,6.73,249.0
2025-03-10 04:00:00,0.11,1.86,6.45,189.0
2025-03-10 05:00:00,-0.397,1.8,5.31,198.0
2025-03-10 06:00:00,0.13,1.5,3.66,178.0
2025-03-10 07:00:00,0.137,0.75,6.5,211.0
2025-03-10 08:00:00,-0.058,1.8,5.71,245.0
2025-03-10 09:00:00,-0.332,1.38,5.53,81.0
2025-03-10 10:00:00,-0.142,1.46,4.94,223.0
2025-03-10 11:00:00,0.023,1.38,6.4,242.0
2025-03-10 12:00:00,-0.072,0.6,5.92,200.0
2025-03-10 13:00:00,0.02,0.72,5.22,153.0
2025-03-10 14:00:00,0.123,1.0,4.03,134.0
2025-03-10 15:00:00,-0.292,1.46,6.78,274.0
2025-03-10 16:00:00,-0.419,0.65,6.23,144.0
2025-03-10 17:00:00,-0.14,1.13,5.81,241.0
2025-03-10 18:00:00,-0.213,1.13,2.31,196.0
2025-03-10 19:00:00,0.066,1.52,5.46,262.0
2025-03-10 20:00:00,-0.399,1.47,5.21,167.0
2025-03-10 21:00:00,0.125,0.8,4.76,116.0
2025-03-10 22:00:00,0.208,1.78,6.41,180.0
2025-03-10 23:00:00,-0.13,0.74,6.36,121.0
2025-03-11 00:00:00,0.015,1.63,6.03,287.0
2025-03-11 01:00:00,-0.192,0.97,6.75,205.0
2025-03-11 02:00:00,-0.136,1.26,4.28,211.0
2025-03-11 03:00:00,-0.102,1.28,4.96,211.0
2025-03-11 04:00:00,0.361,1.27,5.6,152.0
2025-03-11 05:00:00,-0.018,1.46,4.76,175.0
2025-03-11 06:00:00,-0.331,1.35,6.38,184.0
2025-03-11 07:00:00,0.064,1.51,4.88,258.0
2025-03-11 08:00:00,0.207,1.38,7.07,134.0
2025-03-11 09:00:00,-0.006,0.69,4.39,151.0
2025-03-11 10:00:00,0.367,1.3,8.07,165.0
2025-03-11 11:00:00,0.194,0.97,7.94,153.0
2025-03-11 12:00:00,-0.262,0.75,5.39,122.0
2025-03-11 13:00:00,-0.138,1.08,6.88,72.0
2025-03-11 14:00:00,0.057,1.27,5.03,107.0
2025-03-11 15:00:00,-0.417,1.29,6.72,224.0
2025-03-11 16:00:00,0.084,1.62,5.3,180.0
2025-03-11 17:00:00,-0.44,1.72,3.97,213.0
2025-03-11 18:00:00,0.256,1.33,1.27,157.0
2025-03-11 19:00:00,0.227,1.4,5.19,176.0
2025-03-11 20:00:00,0.126,1.23,5.84,245.0
2025-03-11 21:00:00,-0.169,1.5,7.1,242.0
2025-03-11 22:00:00,0.043,1.39,5.55,218.0
2025-03-11 23:00:00,-0.128,1.17,6.71,188.0
2025-03-12 00:00:00,-0.128,2.05,4.97,201.0
2025-03-12 01:00:00,0.045,0.97,5.11,195.0
2025-03-12 02:00:00,0.305,1.77,6.78,173.0
2025-03-12 03:00:00,0.141,0.64,2.56,164.0
2025-03-12 04:00:00,0.493,1.51,5.53,225.0
2025-03-12 05:00:00,0.322,1.76,5.03,128.0
2025-03-12 06:00:00,0.295,0.42,7.15,239.0
2025-03-12 07:00:00,-0.272,1.24,4.88,169.0
2025-03-12 08:00:00,0.059,1.47,6.13,127.0
2025-03-12 09:00:00,-0.136,1.29,6.62,158.0
2025-03-12 10:00:00,0.084,1.34,3.72,145.0
2025-03-12 11:00:00,-0.043,1.24,5.35,157.0
2025-03-12 12:00:00,0.036,0.75,5.0,156.0
2025-03-12 13:00:00,0.395,2.13,6.65,155.0
2025-03-12 14:00:00,0.249,0.98,6.32,168.0
2025-03-12 15:00:00,0.382,1.36,5.24,177.0
2025-03-12 16:00:00,-0.27,0.93,4.26,211.0
2025-03-12 17:00:00,0.145,0.27,6.76,170.0
2025-03-12 18:00:00,0.372,0.81,5.43,193.0
2025-03-12 19:00:00,0.507,0.61,3.57,180.0
2025-03-12 20:00:00,-0.257,1.62,3.68,202.0
2025-03-12 21:00:00,0.042,0.94,6.04,182.0
2025-03-12 22:00:00,0.389,0.98,3.98,154.0
2025-03-12 23:00:00,0.082,0.76,7.75,143.0
2025-03-13 00:00:00,0.007,1.21,4.4,188.0
2025-03-13 01:00:00,-0.153,0.89,5.52,231.0
2025-03-13 02:00:00,-0.003,1.57,5.72,171.0
2025-03-13 03:00:00,-0.188,1.3,4.65,152.0
2025-03-13 04:00:00,0.249,0.95,2.84,170.0
2025-03-13 05:00:00,0.459,1.52,5.75,158.0
2025-03-13 06:00:00,-0.081,1.18,4.62,153.0
2025-03-13 07:00:00,0.299,1.18,5.66,122.0
2025-03-13 08:00:00,0.446,0.59,5.38,170.0
2025-03-13 09:00:00,0.234,1.15,5.84,189.0
2025-03-13 10:00:00,-0.168,1.3,7.4,137.0
2025-03-13 11:00:00,0.331,1.71,4.87,145.0
2025-03-13 12:00:00,0.221,0.88,4.96,142.0
2025-03-13 13:00:00,0.195,2.09,3.53,125.0
2025-03-13 14:00:00,0.098,1.4,5.29,142.0
2025-03-13 15:00:00,0.256,0.57,6.02,172.0
2025-03-13 16:00:00,0.362,0.84,4.94,126.0
2025-03-13 17:00:00,0.832,1.74,6.02,174.0
2025-03-13 18:00:00,0.263,1.67,5.31,152.0
2025-03-13 19:00:00,0.612,1.18,3.96,143.0
2025-03-13 20:00:00,0.324,1.24,5.9,195.0
2025-03-13 21:00:00,0.21,0.71,5.28,154.0
2025-03-13 22:00:00,0.272,1.7,5.67,161.0
2025-03-13 23:00:00,-0.071,0.78,4.84,232.0
2025-03-14 00:00:00,0.369,1.51,4.75,143.0
2025-03-14 01:00:00,-0.206,1.71,5.73,243.0
2025-03-14 02:00:00,0.077,1.19,5.26,166.0
2025-03-14 03:00:00,0.32,1.55,7.61,135.0
2025-03-14 04:00:00,0.591,1.91,6.49,158.0
2025-03-14 05:00:00,0.65,1.27,6.19,183.0
2025-03-14 06:00:00,0.233,1.1,5.32,230.0
2025-03-14 07:00:00,0.331,1.14,3.11,212.0
2025-03-14 08:00:00,0.539,0.87,4.57,183.0
2025-03-14 09:00:00,-0.04,0.86,4.76,230.0
2025-03-14 10:00:00,0.394,1.34,5.21,105.0
2025-03-14 11:00:00,0.086,1.1,5.5,190.0
2025-03-14 12:00:00,0.25,1.3,6.32,192.0
2025-03-14 13:00:00,0.178,0.57,5.86,193.0
2025-03-14 14:00:00,0.401,1.13,6.93,116.0
2025-03-14 15:00:00,0.43,1.58,5.16,139.0
2025-03-14 16:00:00,0.515,0.72,5.85,173.0
2025-03-14 17:00:00,0.38,1.17,5.95,225.0
2025-03-14 18:00:00,0.335,0.43,5.83,257.0
2025-03-14 19:00:00,0.756,0.65,7.07,153.0
2025-03-14 20:00:00,-0.089,1.49,6.5,128.0
2025-03-14 21:00:00,0.716,1.04,3.95,213.0
2025-03-14 22:00:00,0.22,1.9,5.4,285.0
2025-03-14 23:00:00,0.435,1.34,5.52,224.0
2025-03-15 00:00:00,0.211,1.37,8.13,150.0
2025-03-15 01:00:00,0.117,0.73,5.15,294.0
2025-03-15 02:00:00,0.414,1.0,4.37,207.0
2025-03-15 03:00:00,0.553,0.87,6.08,148.0
2025-03-15 04:00:00,0.411,0.73,6.15,257.0
2025-03-15 05:00:00,0.157,1.42,5.46,145.0
2025-03-15 06:00:00,1.195,1.5,5.29,155.0
2025-03-15 07:00:00,0.592,1.32,6.69,209.0
2025-03-15 08:00:00,0.526,0.83,4.53,179.0
2025-03-15 09:00:00,0.204,1.29,5.14,181.0
2025-03-15 10:00:00,0.136,0.39,4.92,182.0
2025-03-15 11:00:00,0.223,1.69,6.86,225.0
2025-03-15 12:00:00,0.563,0.64,5.89,87.0
2025-03-15 13:00:00,0.045,0.71,4.27,191.0
2025-03-15 14:00:00,0.025,1.21,4.39,168.0
2025-03-15 15:00:00,0.427,1.24,7.8,150.0
2025-03-15 16:00:00,0.372,1.13,6.85,150.0
2025-03-15 17:00:00,0.1,0.71,6.56,75.0
2025-03-15 18:00:00,0.02,1.61,5.57,148.0
2025-03-15 19:00:00,0.652,0.48,7.36,232.0
2025-03-15 20:00:00,0.382,0.57,4.23,213.0
2025-03-15 21:00:00,-0.048,1.12,6.45,172.0
2025-03-15 22:00:00,-0.031,0.65,5.02,124.0
2025-03-15 23:00:00,0.202,1.65,5.25,213.0
2025-03-16 00:00:00,0.418,0.68,6.44,232.0
2025-03-16 01:00:00,0.383,1.77,5.39,221.0
2025-03-16 02:00:00,0.517,1.56,5.05,141.0
2025-03-16 03:00:00,-0.138,1.64,4.97,145.0
2025-03-16 04:00:00,0.291,1.9,3.18,246.0
2025-03-16 05:00:00,0.591,1.18,6.48,132.0
2025-03-16 06:00:00,0.568,0.74,4.36,199.0
2025-03-16 07:00:00,0.324,1.11,7.8,109.0
2025-03-16 08:00:00,0.822,0.92,5.22,168.0
2025-03-16 09:00:00,0.387,0.87,7.14,203.0
2025-03-16 10:00:00,0.495,1.21,3.4,179.0
2025-03-16 11:00:00,0.246,1.03,6.44,201.0
2025-03-16 12:00:00,0.039,0.85,6.75,131.0
2025-03-16 13:00:00,0.016,1.05,7.13,147.0
2025-03-16 14:00:00,0.28,1.37,3.73,199.0
2025-03-16 15:00:00,0.182,1.53,4.72,208.0
2025-03-16 16:00:00,-0.208,0.51,6.26,189.0
2025-03-16 17:00:00,-0.022,1.03,5.75,218.0
2025-03-16 18:00:00,0.155,1.09,5.92,114.0
2025-03-16 19:00:00,0.416,0.68,5.13,161.0
2025-03-16 20:00:00,0.231,1.1,7.43,253.0
2025-03-16 21:00:00,0.217,1.21,8.7,231.0
2025-03-16 22:00:00,-0.012,1.36,5.69,205.0
2025-03-16 23:00:00,0.24,1.18,6.11,174.0
2025-03-17 00:00:00,0.46,0.79,5.65,221.0
2025-03-17 01:00:00,0.169,1.95,7.13,197.0
2025-03-17 02:00:00,-0.247,1.47,6.58,119.0
2025-03-17 03:00:00,-0.183,1.36,4.31,220.0
2025-03-17 04:00:00,0.277,1.54,4.85,145.0
2025-03-17 05:00:00,0.074,1.24,4.37,210.0
2025-03-17 06:00:00,0.112,1.66,8.82,115.0
2025-03-17 07:00:00,-0.023,1.16,6.35,244.0
2025-03-17 08:00:00,0.256,1.14,4.87,169.0
2025-03-17 09:00:00,0.055,1.39,4.77,136.0
2025-03-17 10:00:00,0.084,1.77,6.55,152.0
2025-03-17 11:00:00,-0.083,1.75,6.67,167.0
2025-03-17 12:00:00,0.361,1.38,6.54,180.0
2025-03-17 13:00:00,0.075,1.35,5.07,233.0
2025-03-17 14:00:00,0.282,1.42,5.95,183.0
2025-03-17 15:00:00,-0.168,1.54,5.72,93.0
2025-03-17 16:00:00,0.564,1.66,4.46,131.0
2025-03-17 17:00:00,0.45,1.05,4.47,290.0
2025-03-17 18:00:00,-0.347,1.67,6.08,185.0
2025-03-17 19:00:00,-0.07,1.28,5.82,218.0
2025-03-17 20:00:00,0.25,1.4,6.25,168.0
2025-03-17 21:00:00,-0.2,1.69,6.53,140.0
2025-03-17 22:00:00,0.097,1.44,7.38,161.0
2025-03-17 23:00:00,0.237,1.51,4.65,185.0
2025-03-18 00:00:00,-0.046,0.98,6.36,162.0
2025-03-18 01:00:00,0.135,1.73,6.51,257.0
2025-03-18 02:00:00,-0.173,1.41,5.23,155.0
2025-03-18 03:00:00,-0.561,1.18,5.75,138.0
2025-03-18 04:00:00,0.246,1.57,5.26,212.0
2025-03-18 05:00:00,0.244,2.17,8.14,217.0
2025-03-18 06:00:00,0.626,0.66,5.73,181.0
2025-03-18 07:00:00,-0.552,0.81,6.15,156.0
2025-03-18 08:00:00,0.188,2.21,5.29,104.0
2025-03-18 09:00:00,-0.492,1.3,5.03,229.0
2025-03-18 10:00:00,0.439,1.21,4.04,215.0
2025-03-18 11:00:00,0.122,1.09,6.93,162.0
2025-03-18 12:00:00,-0.238,1.61,6.53,182.0
2025-03-18 13:00:00,0.195,2.18,5.24,171.0
2025-03-18 14:00:00,-0.138,0.87,4.53,245.0
2025-03-18 15:00:00,0.075,1.09,5.82,138.0
2025-03-18 16:00:00,0.051,0.99,5.01,155.0
2025-03-18 17:00:00,0.436,1.42,5.34,151.0
2025-03-18 18:00:00,0.454,1.62,4.09,192.0
2025-03-18 19:00:00,-0.149,1.78,5.87,182.0
2025-03-18 20:00:00,0.265,1.44,5.89,188.0
2025-03-18 21:00:00,0.089,2.14,6.92,145.0
2025-03-18 22:00:00,-0.353,0.9,5.43,239.0
2025-03-18 23:00:00,-0.174,0.8,5.21,162.0
2025-03-19 00:00:00,0.454,1.71,3.76,228.0
2025-03-19 01:00:00,-0.041,1.17,6.95,306.0
2025-03-19 02:00:00,0.12,0.57,6.7,145.0
2025-03-19 03:00:00,-0.183,1.0,5.66,194.0
2025-03-19 04:00:00,-0.265,1.22,4.03,175.0
2025-03-19 05:00:00,-0.123,0.86,4.17,261.0
2025-03-19 06:00:00,-0.197,0.72,4.97,169.0
2025-03-19 07:00:00,-0.503,1.04,6.79,190.0
2025-03-19 08:00:00,-0.381,0.7,5.98,189.0
2025-03-19 09:00:00,0.047,1.38,3.84,176.0
2025-03-19 10:00:00,-0.225,0.34,6.11,210.0
2025-03-19 11:00:00,-0.124,1.16,4.62,184.0
2025-03-19 12:00:00,-0.071,1.33,5.0,199.0
2025-03-19 13:00:00,-0.052,1.09,6.79,189.0
2025-03-19 14:00:00,0.156,1.56,6.55,156.0
2025-03-19 15:00:00,-0.405,0.57,6.94,169.0
2025-03-19 16:00:00,0.012,0.84,5.6,202.0
2025-03-19 17:00:00,0.059,0.99,6.69,202.0
2025-03-19 18:00:00,0.116,1.41,4.93,230.0
2025-03-19 19:00:00,-0.483,1.21,5.32,254.0
2025-03-19 20:00:00,-0.066,1.98,5.24,159.0
2025-03-19 21:00:00,0.299,0.8,5.66,185.0
2025-03-19 22:00:00,-0.155,0.56,4.08,172.0
2025-03-19 23:00:00,-0.009,1.84,5.36,136.0
2025-03-20 00:00:00,-0.039,0.54,7.39,203.0
2025-03-20 01:00:00,-0.491,1.39,4.34,211.0
2025-03-20 02:00:00,0.224,0.72,4.06,137.0
2025-03-20 03:00:00,-0.11,0.28,4.15,165.0
2025-03-20 04:00:00,-0.105,0.96,8.85,161.0
2025-03-20 05:00:00,-0.65,1.47,6.21,120.0
2025-03-20 06:00:00,-0.036,0.62,5.33,179.0
2025-03-20 07:00:00,-0.108,1.34,5.73,134.0
2025-03-20 08:00:00,0.171,1.42,5.93,186.0
2025-03-20 09:00:00,-0.312,0.6,4.88,191.0
2025-03-20 10:00:00,-0.481,1.02,5.03,196.0
2025-03-20 11:00:00,-0.405,1.74,5.46,198.0
2025-03-20 12:00:00,-0.361,1.37,4.78,241.0
2025-03-20 13:00:00,-0.514,1.01,5.18,148.0
2025-03-20 14:00:00,0.088,1.28,6.08,150.0
2025-03-20 15:00:00,0.097,0.84,4.46,206.0
2025-03-20 16:00:00,-0.283,1.56,8.78,175.0
2025-03-20 17:00:00,-0.333,1.56,6.56,225.0
2025-03-20 18:00:00,-0.688,1.16,4.13,202.0
2025-03-20 19:00:00,-0.061,1.2,2.68,257.0
2025-03-20 20:00:00,0.179,0.71,4.83,176.0
2025-03-20 21:00:00,-0.394,0.57,6.47,121.0
2025-03-20 22:00:00,-0.264,0.96,6.24,194.0
2025-03-20 23:00:00,-0.126,1.08,5.52,177.0
2025-03-21 00:00:00,0.139,1.53,4.96,201.0
2025-03-21 01:00:00,-0.243,1.47,4.59,207.0
2025-03-21 02:00:00,-0.244,1.18,5.2,159.0
2025-03-21 03:00:00,-0.248,1.58,4.46,140.0
2025-03-21 04:00:00,-0.649,0.73,5.2,174.0
2025-03-21 05:00:00,-0.654,1.53,7.28,85.0
2025-03-21 06:00:00,-0.494,0.79,4.75,183.0
2025-03-21 07:00:00,-0.039,1.6,6.41,164.0
2025-03-21 08:00:00,-0.376,1.1,6.59,214.0
2025-03-21 09:00:00,-0.425,0.3,4.38,101.0
2025-03-21 10:00:00,-0.429,1.39,4.67,180.0
2025-03-21 11:00:00,-0.327,1.43,6.96,243.0
2025-03-21 12:00:00,0.133,0.92,4.57,207.0
2025-03-21 13:00:00,-0.33,0.95,5.61,219.0
2025-03-21 14:00:00,-0.489,1.04,8.13,194.0
2025-03-21 15:00:00,-0.286,0.33,6.85,114.0
2025-03-21 16:00:00,0.146,0.16,5.78,187.0
2025-03-21 17:00:00,-0.418,1.62,6.69,196.0
2025-03-21 18:00:00,-0.588,0.77,5.61,137.0
2025-03-21 19:00:00,-0.418,1.84,6.9,175.0
2025-03-21 20:00:00,-0.26,1.65,3.22,64.0
2025-03-21 21:00:00,-0.12,1.73,5.51,167.0
2025-03-21 22:00:00,-0.041,0.84,3.17,163.0
2025-03-21 23:00:00,-0.554,0.46,5.87,236.0
2025-03-22 00:00:00,-0.53,0.66,5.42,156.0
2025-03-22 01:00:00,-0.373,0.91,7.34,169.0
2025-03-22 02:00:00,-0.121,0.14,6.56,177.0
2025-03-22 03:00:00,-0.607,0.9,5.07,156.0
2025-03-22 04:00:00,-0.444,1.01,5.22,209.0
2025-03-22 05:00:00,-0.441,0.57,6.16,100.0
2025-03-22 06:00:00,-0.057,0.68,5.02,225.0
2025-03-22 07:00:00,-0.16,1.0,5.67,180.0
2025-03-22 08:00:00,-0.067,1.24,7.29,232.0
2025-03-22 09:00:00,0.042,0.74,4.71,70.0
2025-03-22 10:00:00,-0.369,1.21,5.17,83.0
2025-03-22 11:00:00,-0.589,1.15,5.34,168.0
2025-03-22 12:00:00,-0.588,1.11,9.5,200.0
2025-03-22 13:00:00,-0.752,0.83,6.44,158.0
2025-03-22 14:00:00,-0.407,0.56,7.06,203.0
2025-03-22 15:00:00,-0.389,1.77,6.63,219.0
2025-03-22 16:00:00,-0.096,1.34,6.71,207.0
2025-03-22 17:00:00,-0.288,1.49,6.27,184.0
2025-03-22 18:00:00,-0.415,1.06,6.14,184.0
2025-03-22 19:00:00,-0.321,1.03,3.97,155.0
2025-03-22 20:00:00,-0.552,1.29,6.14,178.0
2025-03-22 21:00:00,-0.036,0.36,5.58,139.0
2025-03-22 22:00:00,-0.489,0.65,6.36,149.0
2025-03-22 23:00:00,-0.577,0.77,5.62,201.0
2025-03-23 00:00:00,-0.03,0.9,6.65,161.0
2025-03-23 01:00:00,-0.091,0.73,6.86,150.0
2025-03-23 02:00:00,-0.665,1.22,2.24,198.0
2025-03-23 03:00:00,-0.021,1.12,5.21,195.0
2025-03-23 04:00:00,-0.42,1.64,3.51,171.0
2025-03-23 05:00:00,-0.328,2.07,6.02,174.0
2025-03-23 06:00:00,-0.188,0.58,5.37,197.0
2025-03-23 07:00:00,-0.088,1.14,7.36,219.0
2025-03-23 08:00:00,-0.123,1.14,5.98,188.0
2025-03-23 09:00:00,-0.247,1.08,5.15,132.0
2025-03-23 10:00:00,-0.341,0.65,6.86,171.0
2025-03-23 11:00:00,-0.131,0.72,5.35,164.0
2025-03-23 12:00:00,-0.264,1.18,5.14,138.0
2025-03-23 13:00:00,0.217,0.7,6.21,200.0
2025-03-23 14:00:00,-0.088,1.15,7.67,203.0
2025-03-23 15:00:00,-0.465,0.98,6.76,209.0
2025-03-23 16:00:00,-0.354,1.14,6.42,140.0
2025-03-23 17:00:00,-0.223,0.7,9.04,186.0
2025-03-23 18:00:00,0.09,1.15,4.86,180.0
2025-03-23 19:00:00,0.118,0.73,4.83,192.0
2025-03-23 20:00:00,-0.334,1.15,5.91,185.0
2025-03-23 21:00:00,-0.468,1.62,7.55,179.0
2025-03-23 22:00:00,-0.5,1.19,4.61,175.0
2025-03-23 23:00:00,-0.171,1.21,7.84,224.0
2025-03-24 00:00:00,0.446,1.4,4.04,146.0
2025-03-24 01:00:00,0.005,0.51,5.62,173.0
2025-03-24 02:00:00,-0.529,1.76,5.97,223.0
2025-03-24 03:00:00,-0.312,0.65,4.71,148.0
2025-03-24 04:00:00,-0.286,1.42,5.02,150.0
2025-03-24 05:00:00,-0.336,1.37,6.72,209.0
2025-03-24 06:00:00,-0.227,0.71,7.5,123.0
2025-03-24 07:00:00,-0.038,1.48,3.23,206.0
2025-03-24 08:00:00,0.04,1.27,5.98,160.0
2025-03-24 09:00:00,0.143,1.83,5.63,196.0
2025-03-24 10:00:00,0.001,1.15,5.89,131.0
2025-03-24 11:00:00,-0.619,1.03,5.39,227.0
2025-03-24 12:00:00,-0.394,0.87,4.22,131.0
2025-03-24 13:00:00,-0.17,0.38,7.62,209.0
2025-03-24 14:00:00,-0.093,0.95,7.16,133.0
2025-03-24 15:00:00,0.085,0.96,5.64,252.0
2025-03-24 16:00:00,-0.119,1.18,5.18,177.0
2025-03-24 17:00:00,-0.117,0.5,5.03,258.0
2025-03-24 18:00:00,-0.071,0.98,2.66,147.0
2025-03-24 19:00:00,-0.194,1.3,6.19,162.0
2025-03-24 20:00:00,-0.108,1.34,6.7,228.0
2025-03-24 21:00:00,0.151,0.33,5.93,123.0
2025-03-24 22:00:00,-0.151,1.36,5.66,152.0
2025-03-24 23:00:00,-0.138,0.97,5.93,200.0
2025-03-25 00:00:00,-0.008,0.99,4.77,139.0
2025-03-25 01:00:00,0.324,0.12,5.2,201.0
2025-03-25 02:00:00,-0.277,1.66,5.6,187.0
2025-03-25 03:00:00,0.444,1.13,6.63,119.0
2025-03-25 04:00:00,-0.294,0.45,7.45,219.0
2025-03-25 05:00:00,-0.164,1.21,5.52,130.0
2025-03-25 06:00:00,0.186,1.2,4.54,211.0
2025-03-25 07:00:00,0.258,1.55,5.84,185.0
2025-03-25 08:00:00,-0.351,0.94,8.21,162.0
2025-03-25 09:00:00,-0.273,1.07,4.65,136.0
2025-03-25 10:00:00,0.069,0.81,6.86,193.0
2025-03-25 11:00:00,0.586,1.3,7.4,145.0
2025-03-25 12:00:00,0.312,0.75,5.36,228.0
2025-03-25 13:00:00,-0.062,0.71,4.96,230.0
2025-03-25 14:00:00,-0.605,1.04,6.49,246.0
2025-03-25 15:00:00,0.02,0.57,6.22,191.0
2025-03-25 16:00:00,0.091,1.7,6.63,164.0
2025-03-25 17:00:00,-0.096,1.83,8.29,168.0
2025-03-25 18:00:00,-0.213,0.88,6.0,165.0
2025-03-25 19:00:00,0.04,0.51,4.37,190.0
2025-03-25 20:00:00,-0.236,1.2,5.88,197.0
2025-03-25 21:00:00,0.468,0.87,6.09,229.0
2025-03-25 22:00:00,0.379,1.53,7.32,181.0
2025-03-25 23:00:00,0.164,0.75,5.56,124.0
2025-03-26 00:00:00,0.153,1.27,5.34,164.0
2025-03-26 01:00:00,-0.035,1.1,4.18,242.0
2025-03-26 02:00:00,0.125,0.78,6.49,118.0
2025-03-26 03:00:00,0.54,1.15,9.85,210.0
2025-03-26 04:00:00,0.347,1.4,5.56,164.0
2025-03-26 05:00:00,0.181,1.09,6.37,145.0
2025-03-26 06:00:00,0.361,1.09,5.17,196.0
2025-03-26 07:00:00,0.267,0.7,4.29,242.0
2025-03-26 08:00:00,0.229,1.51,6.35,194.0
2025-03-26 09:00:00,0.375,1.47,5.86,169.0
2025-03-26 10:00:00,0.259,0.89,2.97,128.0
2025-03-26 11:00:00,0.345,1.0,7.76,176.0
2025-03-26 12:00:00,0.171,1.62,6.33,127.0
2025-03-26 13:00:00,0.067,0.6,5.92,168.0
2025-03-26 14:00:00,-0.007,1.29,5.32,177.0
2025-03-26 15:00:00,-0.037,0.83,6.32,86.0
